Time_Steps,Real_SOC,Predicted_SOC
1626,3.2990766217433354e-05,0.00051532686
1627,3.171892979803026e-05,0.0007094741
1628,2.669536810939732e-05,0.0008915365
1629,2.450522622488016e-05,0.0010420904
1630,1.54418460980299e-05,0.0015667677
1631,1.3180621526442948e-05,0.0018456876
1632,3.630930975773161e-06,0.0025289208
1633,2.433258960987672e-08,0.0035039186
1634,0.0,0.0050461665
1635,1.0,1.0035098
1636,0.9999989606798801,1.0027673
1637,0.9957687521931365,1.0072086
1638,0.9918450621746071,0.99754894
1639,0.9879562214187383,0.990191
1640,0.9840684064293678,0.9838456
1641,0.9801546282273869,0.97840977
1642,0.9762853724947134,0.9734082
1643,0.9723927978869668,0.96892285
1644,0.9685121735574709,0.96490467
1645,0.9646408254842833,0.96145225
1646,0.9607527236892854,0.9579748
1647,0.9568688155056216,0.9550841
1648,0.9529850733615465,0.9515693
1649,0.9490900148473788,0.9483658
1650,0.9452125376245629,0.94536376
1651,0.9412844466128316,0.9416983
1652,0.9374108830480066,0.9375174
1653,0.9335066121007614,0.93338454
1654,0.9296270949505058,0.92949843
1655,0.925749005486928,0.92565084
1656,0.9218428735036016,0.92214394
1657,0.9179526367047939,0.9185934
1658,0.9140663222283704,0.91525745
1659,0.9102063216386042,0.91185856
1660,0.906291688624962,0.9075005
1661,0.9024156249353857,0.90332085
1662,0.8985282437442376,0.89944136
1663,0.8946387734139936,0.8952876
1664,0.8907362504996867,0.8916242
1665,0.886865779024309,0.8876279
1666,0.8829988339517731,0.88349575
1667,0.8791303805205044,0.879584
1668,0.8752475672582056,0.8757026
1669,0.8713884564129453,0.8714662
1670,0.8675033680584439,0.8677179
1671,0.8636298287510663,0.8638419
1672,0.8597407887466553,0.86016095
1673,0.8558380428595557,0.8556851
1674,0.8519578380138629,0.8513619
1675,0.8480537645240112,0.8477786
1676,0.8441369841347435,0.8437387
1677,0.8402468951298687,0.83999074
1678,0.8363662057450723,0.83550024
1679,0.8324898809523642,0.83155775
1680,0.828613992068784,0.82769585
1681,0.8246906361045767,0.82390517
1682,0.820798502740643,0.819733
1683,0.8168944910245185,0.8161517
1684,0.8129898234445817,0.81135654
1685,0.8091068317425583,0.80648446
1686,0.8052245348191172,0.8021996
1687,0.8013387333276489,0.7979493
1688,0.7974437687231156,0.7933748
1689,0.7935556961578538,0.7896726
1690,0.7896684404439489,0.7855917
1691,0.785788220011301,0.78145075
1692,0.7819041814923084,0.7771658
1693,0.7780198660386096,0.7726363
1694,0.7741513793222053,0.768412
1695,0.7702349866678536,0.76504344
1696,0.7663373890694513,0.76086485
1697,0.762453602115345,0.75664485
1698,0.7585677606543518,0.75301737
1699,0.754669996322862,0.74911857
1700,0.7507869609601496,0.7454499
1701,0.7468956069467942,0.7418702
1702,0.7430202352064135,0.7382636
1703,0.7391363919203675,0.73462963
1704,0.7352436945385941,0.7314239
1705,0.7313342855473223,0.72740877
1706,0.7274376082682383,0.72413945
1707,0.7235555832456072,0.72066236
1708,0.7196570973731806,0.7173513
1709,0.7157871043079963,0.71394193
1710,0.7118909839396379,0.71014273
1711,0.7080051765075515,0.7066182
1712,0.7041321811152341,0.70345026
1713,0.7002479924094356,0.69997424
1714,0.6963680238772462,0.695981
1715,0.6924756039764255,0.6920588
1716,0.6885890149861706,0.68849796
1717,0.6847184304195137,0.6850272
1718,0.680829653815584,0.6807139
1719,0.6769540427770333,0.6780721
1720,0.6730811905387053,0.67407346
1721,0.6691754602526054,0.6697506
1722,0.6652997677668984,0.66673386
1723,0.661402564903192,0.6620116
1724,0.6575228592465812,0.65858924
1725,0.6536282581655806,0.6549332
1726,0.6497600557997067,0.6511291
1727,0.6458430377648011,0.6481355
1728,0.6419659868421412,0.6439134
1729,0.6380805447568192,0.6399617
1730,0.6341896729612025,0.6356093
1731,0.6303072099277834,0.63143957
1732,0.6263911727386963,0.62737083
1733,0.62252202200865,0.6232767
1734,0.6186239571396044,0.61938465
1735,0.6147326756462796,0.61537313
1736,0.6108416313908094,0.6107588
1737,0.6069564155510943,0.6073506
1738,0.6030826145948787,0.6031684
1739,0.5991995945822581,0.6000456
1740,0.5953209837080764,0.59466124
1741,0.5914187075617843,0.591051
1742,0.5875387087192931,0.58663374
1743,0.5836536940640787,0.583075
1744,0.5797723852867265,0.5790323
1745,0.5758898521481308,0.5750146
1746,0.5720035663856317,0.571273
1747,0.5681183419883162,0.5670968
1748,0.5642456748407116,0.5629716
1749,0.5603309707341093,0.5591035
1750,0.5564523577049902,0.5544845
1751,0.5525655914697241,0.55084896
1752,0.5486551926733076,0.54729104
1753,0.5447825384378728,0.5428087
1754,0.5408966061166296,0.5391026
1755,0.5370234209412772,0.53495985
1756,0.5331040109741715,0.531113
1757,0.529211382567264,0.52795285
1758,0.525342494826784,0.5235218
1759,0.5214498710988713,0.5198488
1760,0.5175508189096916,0.516266
1761,0.5136633651686333,0.5126237
1762,0.5097560959864325,0.5088197
1763,0.5058674408957831,0.50508964
1764,0.5019975492532089,0.50135887
1765,0.4980970675358569,0.49737185
1766,0.4942129225662,0.4933433
1767,0.4903394405255196,0.48907697
1768,0.4864565268798361,0.4852847
1769,0.4825715572636582,0.48144078
1770,0.4786830372661417,0.4770776
1771,0.4748116395811194,0.4735462
1772,0.4709045577580624,0.46957248
1773,0.4670153950850836,0.46559286
1774,0.46311379023995314,0.46151042
1775,0.45920801767031194,0.45719928
1776,0.45530517253659564,0.45340532
1777,0.45139360977135234,0.44965726
1778,0.44750681786190905,0.44559145
1779,0.44362529927416006,0.44133615
1780,0.43973430658273693,0.4367252
1781,0.4358739911326076,0.432714
1782,0.43199173730275453,0.4291489
1783,0.42809053511158934,0.4249643
1784,0.42419891363561824,0.42152184
1785,0.4203082029759404,0.4178115
1786,0.4164119472393043,0.41402435
1787,0.4125295542983485,0.41022062
1788,0.408649297262603,0.40663445
1789,0.40476806633058826,0.40356654
1790,0.40088939164034354,0.3997444
1791,0.3969968672422175,0.39673668
1792,0.3931310236785174,0.39341152
1793,0.3892338369528292,0.3900479
1794,0.3853432767163628,0.3868013
1795,0.38146708856224554,0.38311893
1796,0.377570065068789,0.37945116
1797,0.3736742029046888,0.37585956
1798,0.3697970541355814,0.37203872
1799,0.36590089279789584,0.36841172
1800,0.3620093338983774,0.3643815
1801,0.3581285977426537,0.35978007
1802,0.35421759772941175,0.35633135
1803,0.3503560105195026,0.3522433
1804,0.346471025531355,0.3480779
1805,0.3425798817798006,0.3438835
1806,0.3387044965493008,0.33939528
1807,0.3348120745664531,0.33542365
1808,0.33093516045205507,0.3315298
1809,0.3270533059584102,0.32668245
1810,0.32315719311711033,0.32269305
1811,0.31925979256757064,0.3188123
1812,0.3153813202647253,0.31427765
1813,0.3114932074557746,0.31003565
1814,0.3075911459990859,0.3064022
1815,0.30370317785988743,0.30217612
1816,0.29980543423356787,0.29850727
1817,0.2959321243937242,0.29398525
1818,0.29207302802429014,0.29006708
1819,0.2881770568357178,0.28598738
1820,0.284296944691373,0.2816066
1821,0.280404980643015,0.2770915
1822,0.2765239102643726,0.27352434
1823,0.27264333488133075,0.2690807
1824,0.2687408322076017,0.26488042
1825,0.264870161185782,0.26055646
1826,0.26096787198381954,0.2561453
1827,0.2570820744050645,0.25177598
1828,0.2532002768254096,0.24724676
1829,0.24933110334620745,0.24379899
1830,0.2454424160330101,0.23997714
1831,0.24155359668473353,0.23609947
1832,0.23767104730462207,0.23237534
1833,0.23376382681703067,0.22799267
1834,0.22986722785757596,0.22446059
1835,0.22599044736032303,0.22043653
1836,0.22211230726824716,0.21644242
1837,0.21822740733422163,0.21274357
1838,0.2143493939392328,0.20885481
1839,0.2104561250105157,0.205472
1840,0.20655372210314749,0.20191182
1841,0.20268365654295217,0.19834028
1842,0.19879104638564393,0.19523172
1843,0.1949094474826203,0.19098927
1844,0.1910175617657378,0.1874917
1845,0.18713382312014304,0.18344457
1846,0.1832523086419242,0.17924075
1847,0.17934832288270341,0.17556252
1848,0.17547956680904409,0.17074488
1849,0.17159109272432627,0.16692592
1850,0.16770095504770577,0.16224311
1851,0.1638184934571998,0.15826176
1852,0.15995359244817575,0.1546735
1853,0.15605535053047248,0.15082835
1854,0.15214443194954352,0.14666814
1855,0.14824449326071598,0.14281705
1856,0.14435749499831285,0.13890815
1857,0.14046346845376123,0.1351731
1858,0.13656929112499705,0.13159685
1859,0.13268965807903088,0.12795152
1860,0.12881443348939037,0.12389098
1861,0.12492327272111536,0.11980793
1862,0.12104974871342322,0.11659858
1863,0.11715628918974275,0.11306982
1864,0.11326058278795914,0.10937078
1865,0.10938378762656131,0.10558976
1866,0.10550741969877209,0.10164149
1867,0.1016141729309814,0.09760964
1868,0.09772021586135093,0.093554154
1869,0.0938285117185047,0.089705795
1870,0.0899350160542034,0.08586408
1871,0.08605269710116836,0.08166285
1872,0.08216413668113531,0.07767902
1873,0.07827909895482088,0.0736282
1874,0.07439687741910661,0.07035148
1875,0.0705223609298361,0.067196175
1876,0.06662664838523569,0.06384863
1877,0.06273148534920392,0.06051138
1878,0.05885363768832974,0.056647584
1879,0.05495685232986436,0.052842543
1880,0.051060349294499985,0.04886298
1881,0.04718500447352325,0.044727042
1882,0.043297788534401915,0.04050465
1883,0.03942022138719692,0.03650424
1884,0.03555727334645298,0.03342268
1885,0.03160754920539566,0.030060567
1886,0.027674527471310717,0.026380464
1887,0.023743386603752525,0.022491522
1888,0.019821351942914678,0.01797168
1889,0.015873372453638956,0.012930915
1890,0.011942051073495774,0.007689595
1891,0.008019519547012077,0.003340125
1892,0.004086667671423183,-0.00048533082
1893,0.0001371216322394453,-0.00499247
1894,0.00013458824807044412,0.0019393861
1895,0.00013254960426478668,0.0007556677
1896,0.00013101047707930746,-0.00044710934
1897,0.00012714604433505805,-0.00095211715
1898,0.000124810328553826,-0.0012371689
1899,0.00012429193694896146,-0.0011016726
1900,0.0001237514815533025,-0.0009766519
1901,0.00012350136291516822,-0.00081947446
1902,0.00012324934343777016,-0.0007111132
1903,0.00011885665431909942,-0.0007144511
1904,0.00011817704494487824,-0.0006567538
1905,0.00010834357578626275,-0.0005279407
1906,0.00010827769318011438,-0.00040484965
1907,0.00010827231149623806,-0.00029294193
1908,0.00010730721572060897,-0.0001854673
1909,0.00010704068233091668,-8.729845e-05
1910,0.00010357960684403977,2.577901e-06
1911,9.726192801562394e-05,0.00010985881
1912,9.234945906078096e-05,6.7435205e-05
1913,9.089109190119071e-05,-4.5657158e-05
1914,8.642752829346456e-05,-0.000146918
1915,8.530035652654089e-05,-0.00026358664
1916,8.020066738079201e-05,-0.00031501055
1917,7.670301635576138e-05,-0.00037511438
1918,7.01054948952784e-05,-0.00040145218
1919,6.432844792825243e-05,-0.00046157837
1920,5.926561205360503e-05,-0.00059747696
1921,5.471724431849179e-05,-0.00058496743
1922,5.3433042745965054e-05,-0.0006916523
1923,5.048306614940934e-05,-0.00061510503
1924,5.0191269824417795e-05,-0.00047908723
1925,4.613067113934388e-05,-0.00028084964
1926,4.5133146279185965e-05,-0.0001578629
1927,4.108538458214017e-05,0.00012274832
1928,3.2263809790600284e-05,0.0004220754
1929,2.8410901339870342e-05,0.0005082041
1930,2.6013178906714174e-05,0.000816375
1931,2.4409926926205472e-05,0.00087270886
1932,1.807906789974556e-05,0.0012931004
1933,1.1710148384191932e-05,0.0013494939
1934,1.0503525308847017e-05,0.0019979626
1935,7.628473276621861e-06,0.0028220788
1936,6.923074759024317e-06,0.0043817535
1937,3.852837952011967e-06,0.006396875
1938,0.0,0.007975601
1939,1.0,1.0032566
1940,0.9999984885645647,1.0029926
1941,0.9957725007478613,1.0066851
1942,0.9918570743446716,0.9972575
1943,0.9879685758133158,0.9895061
1944,0.9840727929410973,0.9831511
1945,0.9801612544561523,0.9776554
1946,0.9762850030081124,0.9725661
1947,0.9723909339513802,0.96819293
1948,0.968485461327594,0.96436214
1949,0.9645903000653355,0.9607382
1950,0.9606955883500856,0.957371
1951,0.9567971528186971,0.9542502
1952,0.9528764225854488,0.95134556
1953,0.9489768886723737,0.9482769
1954,0.9450746152400455,0.9452394
1955,0.9411869191195144,0.9420152
1956,0.937278172327745,0.9378561
1957,0.9333587911093332,0.9336653
1958,0.9294611911150916,0.92970395
1959,0.9255569057326809,0.92593527
1960,0.9216506175755403,0.9223614
1961,0.9177693525887426,0.9187459
1962,0.9138526259450901,0.91528654
1963,0.9099579443986169,0.91210854
1964,0.906059041662475,0.90843064
1965,0.9021411729772274,0.9043453
1966,0.8982662542050805,0.90048134
1967,0.8943820583743661,0.89676046
1968,0.8904616420615394,0.892535
1969,0.8865404237436996,0.88814974
1970,0.8826490090539789,0.88420296
1971,0.878723876745461,0.88018787
1972,0.8748393241531816,0.87609875
1973,0.8709317904632171,0.87232727
1974,0.8670432918152866,0.86812377
1975,0.8631007781547879,0.8639425
1976,0.8591987022585412,0.85973257
1977,0.8552885411987884,0.8558492
1978,0.8514097344095668,0.8518779
1979,0.8475096330109478,0.84796715
1980,0.8435984929135559,0.84392774
1981,0.8396947330728725,0.83995163
1982,0.8357986335936037,0.83589494
1983,0.8318991531995314,0.8320168
1984,0.827991130800036,0.82817495
1985,0.8241058813305856,0.82416624
1986,0.8201933876049177,0.8204488
1987,0.816306571860555,0.8162899
1988,0.812389478818802,0.8118436
1989,0.8084820477093517,0.8073244
1990,0.8045969697386351,0.80260456
1991,0.8007152538013613,0.79834783
1992,0.796842667493438,0.794224
1993,0.7929447013766222,0.7901279
1994,0.7890598707485761,0.7859305
1995,0.7851460409040064,0.781842
1996,0.7812795191811589,0.7774007
1997,0.7773689220248376,0.77370775
1998,0.7734484418345574,0.7700268
1999,0.7695460012626271,0.76566243
2000,0.7656493447168119,0.76185155
2001,0.761736519505354,0.7579752
2002,0.7578389469883277,0.7539278
2003,0.7539243771049338,0.7503667
2004,0.7500122644563629,0.7467869
2005,0.7461191361226848,0.7428986
2006,0.7422159648355517,0.7391918
2007,0.7383178564158819,0.73519576
2008,0.7344288142991451,0.7316169
2009,0.7305345470316853,0.72839755
2010,0.7266277716599855,0.7244075
2011,0.7227259945814275,0.7214125
2012,0.7188169109237345,0.71804404
2013,0.7149048813034923,0.7141806
2014,0.7110263013543714,0.7106017
2015,0.7071105094979389,0.7068279
2016,0.703202043671985,0.70398515
2017,0.6993069130865605,0.6999606
2018,0.695393678914112,0.69671744
2019,0.6915073148584907,0.6922565
2020,0.6876046664278097,0.6885832
2021,0.6837189683213314,0.6851684
2022,0.6797959535213045,0.6813846
2023,0.6759021977260878,0.67774
2024,0.6719949294303271,0.6743777
2025,0.6680902393246324,0.6702723
2026,0.664186266522425,0.6666526
2027,0.6602837077658554,0.66313875
2028,0.6563816969024528,0.65876365
2029,0.6524820544570447,0.6549506
2030,0.6485661804704159,0.65102005
2031,0.644685969025872,0.6475059
2032,0.6407827513734032,0.64355016
2033,0.6368568543115658,0.6393286
2034,0.6329728053925165,0.63488305
2035,0.6290944625741434,0.63101137
2036,0.6251666508573656,0.6264985
2037,0.6212603623460867,0.6230767
2038,0.6173594246743399,0.6186062
2039,0.6134484124276773,0.6148272
2040,0.6095517383280138,0.6105893
2041,0.6056607992627617,0.60616
2042,0.6017611434915844,0.60307986
2043,0.5978486679454832,0.5981573
2044,0.5939624108611667,0.59507525
2045,0.5900615631298067,0.5907747
2046,0.5861772417567575,0.5866145
2047,0.5822660603768812,0.5825622
2048,0.5783839891806186,0.578047
2049,0.5744790703582552,0.5741045
2050,0.570561083999107,0.5699494
2051,0.5666736821598038,0.5658397
2052,0.5627822772741036,0.56151545
2053,0.5588968406150243,0.55751276
2054,0.5549866212308527,0.5533576
2055,0.5510389888393314,0.5491805
2056,0.5471458453415121,0.5455198
2057,0.5432560557446223,0.5413515
2058,0.5393483681678768,0.5377699
2059,0.5354439039905423,0.53371096
2060,0.5315352450526014,0.53003
2061,0.5276193989247704,0.52611744
2062,0.5237175770848423,0.52189076
2063,0.5198215954659744,0.5181931
2064,0.5159081621592898,0.51477635
2065,0.5120113035789678,0.5110214
2066,0.5081243339677357,0.50725955
2067,0.5042415069161306,0.5037143
2068,0.5003088919453166,0.49987495
2069,0.49638375939336776,0.4957767
2070,0.49246857226936425,0.49174583
2071,0.4885727923579646,0.48738283
2072,0.48467617227368276,0.48363537
2073,0.48076692875254856,0.4795555
2074,0.47686949331852735,0.47542763
2075,0.47296825077833904,0.4716364
2076,0.46907232921673314,0.4678824
2077,0.4651727873184328,0.46352875
2078,0.46127642484223064,0.45948637
2079,0.45737760032584396,0.45564067
2080,0.45348586110569755,0.45173973
2081,0.44959504312833587,0.44789034
2082,0.44566548876330014,0.44369674
2083,0.44178105667768075,0.4399854
2084,0.4378872623025405,0.4366957
2085,0.43396098473748723,0.43304098
2086,0.4300594113019297,0.42907774
2087,0.4261466572732793,0.4254105
2088,0.42226467903342546,0.42086393
2089,0.4183503657975248,0.41736478
2090,0.41445299596407315,0.4134301
2091,0.41052813118250875,0.4097659
2092,0.40661468667470735,0.40660787
2093,0.4027393760525104,0.40272516
2094,0.39884263498157135,0.39933997
2095,0.39494749885816705,0.39618087
2096,0.39102538452852975,0.39317334
2097,0.3871259283130424,0.3894968
2098,0.3832081809462319,0.38592267
2099,0.3793211856433555,0.38279486
2100,0.3754346678956467,0.37917584
2101,0.3715209034108299,0.3754084
2102,0.36763269270250953,0.37147832
2103,0.3636986663850532,0.36777574
2104,0.35979632663488803,0.36358082
2105,0.3559004676200602,0.35971975
2106,0.3520154044170246,0.3556347
2107,0.34812908549779786,0.3515517
2108,0.3442197131863012,0.34766728
2109,0.34031618680815356,0.34395516
2110,0.33639650170565116,0.3394282
2111,0.3325007733954717,0.33453482
2112,0.3285770310920919,0.3305627
2113,0.3246687669302689,0.32635266
2114,0.32076467216560245,0.3215406
2115,0.3168718006232242,0.31705576
2116,0.3129783360420103,0.31287777
2117,0.30906359045902676,0.30926466
2118,0.3050988670564685,0.30565828
2119,0.3011897463192881,0.30109584
2120,0.2972861108778866,0.2967304
2121,0.29338522445822623,0.29290092
2122,0.2894815227487829,0.28937322
2123,0.28558978835584714,0.28449655
2124,0.2816958799540452,0.2803874
2125,0.27779217648725063,0.27672052
2126,0.27388011577353466,0.27192307
2127,0.269955208878807,0.2673182
2128,0.2660650952550825,0.26304114
2129,0.2621843739628029,0.25863367
2130,0.25826313720295313,0.25388306
2131,0.254372853370723,0.25018853
2132,0.2504767071515851,0.2455598
2133,0.24657165897937816,0.24201335
2134,0.24267997578308453,0.23793073
2135,0.23877103921969256,0.2345412
2136,0.23489464912421454,0.23024018
2137,0.23098077861288646,0.22659524
2138,0.22710201366880245,0.22193338
2139,0.223188625895972,0.21819122
2140,0.21927560172289406,0.21434827
2141,0.2153579367312779,0.21062003
2142,0.21145670293800745,0.2074243
2143,0.20756468499973613,0.20373459
2144,0.20368547679638693,0.19994213
2145,0.19977706042612953,0.19633253
2146,0.19587730568554962,0.19277407
2147,0.19197137359854466,0.18887766
2148,0.188089313294448,0.1848057
2149,0.1841874387944875,0.18077226
2150,0.18029194620872147,0.17661972
2151,0.17639382688862426,0.17272924
2152,0.17247045175947895,0.16831453
2153,0.16855518684989335,0.16394715
2154,0.16464190763635556,0.15944408
2155,0.16074275866870225,0.15547924
2156,0.15684942872337237,0.15188995
2157,0.1529577530922469,0.14762971
2158,0.14905994144605128,0.14362393
2159,0.1451470190914712,0.13980336
2160,0.14122895371664068,0.13613467
2161,0.13734050560859679,0.13271262
2162,0.13344384631924922,0.12878384
2163,0.12953961392873714,0.12472659
2164,0.12564698318344625,0.12074594
2165,0.12173641580098515,0.11737539
2166,0.11785240215819337,0.11364815
2167,0.11395078137776748,0.11031285
2168,0.11002525250132456,0.10633618
2169,0.10612302688101927,0.10254295
2170,0.10222675564017425,0.09850295
2171,0.09830816578460477,0.09437986
2172,0.09440888889215904,0.09039964
2173,0.09051688067979502,0.08619098
2174,0.08662853865566711,0.082494155
2175,0.08272993760553926,0.078318655
2176,0.07882227814614229,0.07401776
2177,0.07491846498778121,0.07109983
2178,0.0709905809443796,0.06784405
2179,0.06711280752386883,0.06455363
2180,0.06318561917749366,0.06096752
2181,0.059278764080276325,0.057428002
2182,0.05537223501823574,0.053496227
2183,0.0514771544854562,0.049613938
2184,0.047576385900729434,0.045759887
2185,0.04368230633106962,0.041579112
2186,0.03978487822803489,0.03713557
2187,0.035869479695079254,0.03402014
2188,0.031904584284696336,0.03076844
2189,0.02795966439345532,0.027151346
2190,0.023986097312093446,0.023314603
2191,0.02003240768715664,0.018680096
2192,0.01605393468421079,0.013728395
2193,0.01208481558245078,0.008365557
2194,0.008100903965513662,0.0036307871
2195,0.0041153768521072775,-0.0001449436
2196,0.00016942926600116426,-0.0047119856
2197,0.00016591126119958055,0.0020284653
2198,0.00016341262187302696,0.00072366744
2199,0.00015938181634933546,-0.00044695288
2200,0.00015805662693679778,-0.00081527233
2201,0.00015712708982040802,-0.0011103377
2202,0.00015702022915831115,-0.0010128021
2203,0.00015350101926014936,-0.00084249675
2204,0.00014995262413142196,-0.0006873086
2205,0.00014838774642988994,-0.0006044954
2206,0.0001470485653045639,-0.00061668456
2207,0.00014513884136224675,-0.00048504025
2208,0.0001406242359689447,-0.00035774708
2209,0.00013948023132492882,-0.00023327768
2210,0.00013179598750412413,-0.00012667477
2211,0.00012957503905741685,-1.7464161e-05
2212,0.0001270387620961877,7.7836215e-05
2213,0.0001233435165287622,0.0001694113
2214,0.0001196937439390533,0.00013974309
2215,0.00011461085851083297,5.2586198e-05
2216,0.00010861796703154347,-5.1304698e-05
2217,0.00010579153157330712,-0.00016056001
2218,0.00010154972129938766,-0.0002444461
2219,9.464708403872368e-05,-0.0002937317
2220,9.417925866239685e-05,-0.0003913194
2221,9.254871208930204e-05,-0.00042859465
2222,8.758283112197951e-05,-0.00045588613
2223,8.651615948029878e-05,-0.00053960085
2224,8.19014554311881e-05,-0.00058211386
2225,7.793240558129355e-05,-0.0005947575
2226,7.687478695239669e-05,-0.0004930869
2227,7.159460310224297e-05,-0.0002635792
2228,7.081466877034703e-05,-0.00013089925
2229,6.923883007448062e-05,0.000104650855
2230,6.916920458399645e-05,0.00038094074
2231,6.180411802925168e-05,0.00072416663
2232,5.8502099963497756e-05,0.00090865046
2233,5.622296869545185e-05,0.0011238679
2234,5.009336091033045e-05,0.0015084296
2235,4.7111290234935765e-05,0.0017661005
2236,3.9183963159050705e-05,0.0024582744
2237,2.4842014360482167e-05,0.0035336763
2238,1.6377243506005e-05,0.0049851164
2239,1.364549127969017e-05,0.0062496737
2240,1.1027065849322781e-05,0.008613542
2241,4.117793331315234e-06,0.011362165
2242,0.0,0.014496461
2243,1.0,1.0027457
2244,0.9999977975271911,1.0023392
2245,0.995777996174365,1.0074699
2246,0.9918725620312137,0.99790823
2247,0.9879612165980808,0.99020576
2248,0.9840588428050707,0.98393476
2249,0.9801526146458026,0.97841716
2250,0.9762582076221302,0.97368455
2251,0.9723625736030639,0.9691757
2252,0.9684770594129349,0.9654083
2253,0.9645645842892328,0.96184707
2254,0.9606644192011673,0.9583883
2255,0.9567605591870172,0.95517266
2256,0.952845452929231,0.9515575
2257,0.9489448148401725,0.9485384
2258,0.94507153350759,0.9451562
2259,0.9411845982560867,0.9408113
2260,0.9373101924811403,0.936499
2261,0.9334089763859849,0.9326273
2262,0.9295199084312294,0.9284862
2263,0.9256289910732588,0.92477405
2264,0.9217431344148387,0.92127633
2265,0.9178340776922158,0.9179003
2266,0.913894821990503,0.9143051
2267,0.9099955790068087,0.91046107
2268,0.9061017754698856,0.9064981
2269,0.9021860847410954,0.902362
2270,0.8982962552107923,0.8980844
2271,0.8943971681356155,0.8942335
2272,0.8904821291190673,0.8902404
2273,0.8865871058440473,0.8860577
2274,0.8826903354740675,0.8820097
2275,0.8787833211795036,0.8781258
2276,0.8748836624426769,0.87398607
2277,0.8709897066633105,0.86958843
2278,0.8670991382897604,0.8653995
2279,0.8632041859188917,0.8616615
2280,0.8592944160808456,0.85778284
2281,0.8554028110475909,0.85382473
2282,0.8514721741998954,0.84958464
2283,0.8475720266372089,0.8456896
2284,0.8436688774357003,0.8415673
2285,0.8397624646055746,0.83757615
2286,0.8358776089140599,0.8333608
2287,0.8319711820430791,0.8294261
2288,0.8280637898913887,0.8255403
2289,0.8241665864418061,0.8213544
2290,0.8202809878034156,0.8169389
2291,0.8163600560206687,0.811765
2292,0.812463659084308,0.80754083
2293,0.8085415691330484,0.80257595
2294,0.8046607930509264,0.79799783
2295,0.8007552537943293,0.794258
2296,0.7968281908284776,0.78963757
2297,0.7929164226356167,0.7852685
2298,0.7890021295161604,0.78101313
2299,0.7851052144061479,0.7766786
2300,0.7812138366794219,0.77223355
2301,0.7773322896563657,0.7682322
2302,0.7734393590614999,0.76379675
2303,0.7695228519568371,0.7599021
2304,0.7656372824426211,0.7559111
2305,0.7617393081445666,0.75208044
2306,0.7578454318683928,0.74797976
2307,0.7539438404913762,0.74466056
2308,0.7500429806237469,0.7408675
2309,0.7461453458512131,0.73679376
2310,0.7422463079372572,0.7336128
2311,0.7383410507186787,0.7302108
2312,0.7344552674012627,0.72645515
2313,0.7305460857229438,0.72322774
2314,0.7266282107794153,0.71975476
2315,0.7227099473844099,0.7163895
2316,0.7188202118556644,0.7127742
2317,0.7149262773961097,0.7085941
2318,0.7110129943399264,0.7059984
2319,0.7071096376518057,0.7012177
2320,0.7032065008172248,0.69825035
2321,0.6993247976580634,0.69434917
2322,0.6954080835007226,0.6910194
2323,0.6915240961053881,0.68739295
2324,0.6876131837810058,0.68400276
2325,0.6837037727772752,0.68011254
2326,0.6798191491203484,0.67676014
2327,0.6759155518576866,0.67356735
2328,0.6720117235279923,0.6694035
2329,0.6681202644322894,0.6652802
2330,0.6641975458864882,0.66187763
2331,0.6603002723214446,0.65766823
2332,0.6563899622203511,0.6543854
2333,0.6525039995279093,0.6502279
2334,0.6485986377243491,0.64756215
2335,0.6446644444300484,0.64328676
2336,0.6407688898159704,0.6389921
2337,0.636870920835826,0.63427824
2338,0.6329744705159849,0.6310512
2339,0.6290528048229709,0.62685883
2340,0.6251606956755231,0.62200844
2341,0.6212474905967815,0.6182091
2342,0.617363181249297,0.61398906
2343,0.6134596318844994,0.6100374
2344,0.609554479830702,0.606001
2345,0.6056410796177518,0.6024606
2346,0.6017332821442513,0.5975859
2347,0.5978591237821789,0.59408426
2348,0.5939689560354678,0.5904687
2349,0.5900713270688609,0.5858226
2350,0.5861419667729919,0.582069
2351,0.5822173761154343,0.5778397
2352,0.5783267304391544,0.57400453
2353,0.5744137280010079,0.57020587
2354,0.5705169632517632,0.56611276
2355,0.5666295820494156,0.5628322
2356,0.5627192598794518,0.5584273
2357,0.5588239816517804,0.554366
2358,0.554908125140853,0.55098915
2359,0.5510098709419349,0.547472
2360,0.5471103106938968,0.54380554
2361,0.5432138142643512,0.53977084
2362,0.5393023928436853,0.5359994
2363,0.5354006277500687,0.5318438
2364,0.5314970379304618,0.52823603
2365,0.5276154526725696,0.5242262
2366,0.5237007907253648,0.52059627
2367,0.5197897250531966,0.51652396
2368,0.5158875234226129,0.51301235
2369,0.5119952278882116,0.5093895
2370,0.5080885476191783,0.5056627
2371,0.5041796053380023,0.5016558
2372,0.5002802742013948,0.4980765
2373,0.49638554195489315,0.49427235
2374,0.4924745514270028,0.4896729
2375,0.4885588321895682,0.4857353
2376,0.4846579776501252,0.48126924
2377,0.4807532461815551,0.47745323
2378,0.4768575200927263,0.47392786
2379,0.4729518812355552,0.4696982
2380,0.4690459149232692,0.4654066
2381,0.4651329458639176,0.46122772
2382,0.461231414757187,0.4578606
2383,0.4573219195047513,0.4537617
2384,0.45342374667022,0.4495654
2385,0.4495141503219029,0.44583726
2386,0.44563229674138416,0.44102514
2387,0.44171754216936987,0.4369197
2388,0.43780311660457594,0.43297595
